author,quote
George Watson,"In the past, people overworked, but commonly because they were forced by poverty or impelled by a sense of duty. Now work can be a neurotic addiction. 'Workaholic' is a 20th-century word, one suspects, because it is a 20th-century type."
Paul Watson,"Back in 1980, whale watching surpassed whaling as an industry. Now it's worth about four times as much. Whale watching provides far, far more jobs to people than whaling ever did. Whale watching has become an ally in the fight to end whaling."
Paul Watson,"Earlier in life [he] had such a severe alcoholism problem that he almost died and was homeless for extended periods of time. He has been sober for decades and came out of his addiction through AA,"
Paul Watson,"These guys are so gentle, it's like shooting a puppy dog. I don't see how there's any honor in that."
Paul Watson,Usually the wrestlers that place in the top four in the Blue Devil are the ones that are there or close in the state championship. It gives guys a good idea of what they will be up against come tournament time.
Paul Watson,The certificates required for a commercial vessel cannot be issued by Canada to a yacht.
Ron Watson,"I felt our strength was going to our inside game. In the second half, they were sagging on our guards to prevent the entry pass."
Ron Watson,Breaking the [Enigma] code gave the Allies the advantage of knowing what the enemy was proposing and planning. There's no more important 'spook' item for a museum or private collector to own.
Ron Watson,"If it is a removal from office, so be it."
Ron Watson,I think the missed free throws hurt us worse than the turnovers did.
Ron Watson,There are no more one-time gifts from anybody to come in.
Shane Watson,"Rich and Mike kind of shot themselves in the foot by getting in trouble. We sure will miss this place, especially the no-smoking."
Shane Watson,"I do think about getting my opportunity, especially when you see the way (England's all-rounder) Andrew Flintoff has played this summer,"
Shane Watson,"I'm not in his class yet, but hopefully I could do a similar job. But I haven't heard anything."
Shane Watson,I know I am a good contributor and I back my ability.
Alan Watts,"We are sick with fascination for the useful tools of names and numbers, of symbols, signs, conceptions and ideas. Meditation is therefore the art of suspending verbal and symbolic thinking for a time, somewhat as a courteous audience will stop talking when a concert is about to begin."
Alan Watts,"No work for love will flourish out of guilt, fear, or hollowness of heart, just as no valid plans for the future can be made by those who have no capacity for living now."
Alan Watts,"How is it possible that a being with such sensitive jewels as the eyes, such enchanted musical instruments as the ears, and such fabulous arabesque of nerves as the brain can experience itself anything less than a god."
Alan Watts,"You don't look out there for God, something in the sky, you look in you."
Alan Watts,"You are that vast thing that you see far, far off with great telescopes."
Alan Watts,You and I are all as much continuous with the physical universe as a wave is continuous with the ocean.
Alan Watts,"What the devil is the point of surviving, going on living, when it's a drag? But you see, that's what people do."
Alan Watts,We identify in our exerience a differentiation between what we do and what happens to us.
Alan Watts,"The style of God venerated in the church, mosque, or synagogue seems completely different from the style of the natural universe."
Alan Watts,"The myths underlying our culture and underlying our common sense have not taught us to feel identical with the universe, but only parts of it, only in it, only confronting it - aliens."
Alan Watts,"The moralist is the person who tells people that they ought to be unselfish, when they still feel like egos, and his efforts are always and invariably futile."
Alan Watts,The ego is nothing other than the focus of conscious attention.
Alan Watts,The difficulty for most of us in the modern world is that the old-fashioned idea of God has become incredible or implausible.
Alan Watts,So what is discord at one level of your being is harmony at another level.
Alan Watts,"So the bodhisattva saves all beings, not by preaching sermons to them, but by showing them that they are delivered, they are liberated, by the act of not being able to stop changing."
Alan Watts,Omnipotence is not knowing how everything is done; it's just doing it.
Alan Watts,"No work or love will flourish out of guilt, fear, or hollowness of heart, just as no valid plans for the future can be made by those who have no capacity for living now."
Alan Watts,Faith is a state of openness or trust.
Alan Watts,"But we try to pretend, you see, that the external world exists altogether independently of us."
Alan Watts,"But the attitude of faith is to let go, and become open to truth, whatever it might turn out to be."
Alan Watts,"But I'll tell you what hermits realize. If you go off into a far, far forest and get very quiet, you'll come to understand that you're connected with everything."
Alan Watts,"But at any rate, the point is that God is what nobody admits to being, and everybody really is."
Alan Watts,Buddhism has in it no idea of there being a moral law laid down by somekind of cosmic lawgiver.
Alan Watts,"And the attitude of faith is the very opposite of clinging to belief, of holding on."
Alan Watts,"And although our bodies are bounded with skin, and we can differentiate between outside and inside, they cannot exist except in a certain kind of natural environment."
Alan Watts,A myth is an image in terms of which we try to make sense of the world.
Alan Watts,"To have faith is to trust yourself to the water. When you swim you don't grab hold of the water, because if you do you will sink and drown. Instead you relax, and float."
Alan Watts,"In known history, nobody has had such capacity for altering the universe than the people of the United States of America. And nobody has gone about it in such an aggressive way."
Alan Watts,"If you study the writings of the mystics, you will always find things in them that appear to be paradoxes, as in Zen, particularly."
Alan Watts,"The reason we have poverty is that we have no imagination. There are a great many people accumulating what they think is vast wealth, but it's only money... they don't know how to enjoy it, because they have no imagination."
Alan Watts,The reason we want to go on and on is because we live in an impoverished present.
Alan Watts,Wars based on principle are far more destructive... the attacker will not destroy that which he is after.
Alan Watts,"Things are as they are. Looking out into it the universe at night, we make no comparisons between right and wrong stars, nor between well and badly arranged constellations."
Alan Watts,"So then, the relationship of self to other is the complete realization that loving yourself is impossible without loving everything defined as other than yourself."
Alan Watts,We cannot be more sensitive to pleasure without being more sensitive to pain.
Alan Watts,"Never pretend to a love which you do not actually feel, for love is not ours to command."
Alan Watts,Technology is destructive only in the hands of people who do not realize that they are one and the same process as the universe.
Alan Watts,"To the philosophers of India, however, Relativity is no new discovery, just as the concept of light years is no matter for astonishment to people used to thinking of time in millions of kalpas, (A kalpa is about 4,320,000 years). The fact that the wise men of India have not been concerned with technological applications of this knowledge arises from the circumstance that technology is but one of innumerable ways of applying it."
Alan Watts,"To be angry about trifles is mean and childish; to rage and be furious is brutish; and to maintain perpetual wrath is akin to the practice and temper of devils; but to prevent and suppress rising resentment is wise and glorious, is manly and divine."
Alan Watts,"Some believe all that parents, tutors, and kindred believe. They take their principles by inheritance, and defend them as they would their estates, because they are born heirs to them."
Alan Watts,No valid plans for the future can be made by those who have no capacity for living now.
Alan Watts,"Reality is only a Rorschach ink-blot, you know."
Alan Watts,Zen does not confuse spirituality with thinking about God while one is peeling potatoes. Zen spirituality is just to peel the potatoes.
Alan Watts,"But to me nothing - the negative, the empty - is exceedingly powerful."
Alan Watts,"The only way to make sense out of change is to plunge into it, move with it, and join the dance."
Naomi Watts,"He also talked about how he was an only child and his mom raised him, so he had an understanding of that emotional relationship."
Naomi Watts,"The parallels are being drawn between me as a mother and Samara's mother and what I have done to my child and what was done to her by her mother, ... So there's things for the audience there to play with and look into, and that's clearly why Samara's drawn to me."
Naomi Watts,She had a great emotional journey in the first one and it was not just your classic genre picture with a damsel-in-distress kind of role. It was more than that and that's what drew me to the first. And I always knew when I did the first that there was going to be a number two.
Naomi Watts,Faces of Fear: The Cast
Naomi Watts,"There was a time I was very much blaming the way I felt on L.A, that it was a vacuum of creativity, of humor or anything organic, and I was really angry at the place. But then today I feel completely different - I love L.A.!"
Naomi Watts,Pain is such an important thing in life. I think that as an artist you have to experience suffering.
Evelyn Waugh,Words should be an intense pleasure just as leather should be to a shoemaker
Evelyn Waugh,"If politicians and scientist were lazier, how much happier we should all be."
Evelyn Waugh,"That's the public-school system all over. They may kick you out, but they never let you down."
Evelyn Waugh,"We class schools into four grades: leading school, first-rate school, good school and school."
Evelyn Waugh,It is a curious thing... that every creed promises a paradise which will be absolutely uninhabitable for anyone of civilized taste.
Evelyn Waugh,"You never find an Englishman among the under-dogs except in England, of course."
Evelyn Waugh,We schoolmasters must temper discretion with deceit.
Evelyn Waugh,The human mind is inspired enough when it comes to inventing horrors; it is when it tries to invent a Heaven that it shows itself cloddish.
Evelyn Waugh,The truth is that Oxford is simply a very beautiful city in which it is convenient to segregate a certain number of the young of the nation while they are growing up.
Evelyn Waugh,"He was gifted with the sly, sharp instinct for self-preservation that passes for wisdom among the rich."
Evelyn Waugh,Instead of this absurd division into sexes they ought to class people as static and dynamic.
Evelyn Waugh,There are no poetic ideas; only poetic utterances.
Evelyn Waugh,"If we can't stamp out literature in the country, we can at least stop its being brought in from outside."
Evelyn Waugh,"In the dying world I come from, quotation is a national vice."
Evelyn Waugh,What is youth except a man or woman before it is ready or fit to be seen?
Evelyn Waugh,"Pray always for all the learned, the oblique, the delicate. Let them not be quite forgotten at the throne of God when the simple come into their kingdom."
Evelyn Waugh,My unhealthy affection for my second daughter has waned. Now I despise all my seven children equally.
Evelyn Waugh,I think to be oversensitive about cliches is like being oversensitive about table manners.
Evelyn Waugh,Art is the symbol of the two noblest human efforts: to construct and to refrain from destruction.
Evelyn Waugh,I put the words down and push them a bit.
Evelyn Waugh,All this fuss about sleeping together. For physical pleasure I'd sooner go to my dentist any day.
Evelyn Waugh,Money is only useful when you get rid of it. It is like the odd card in Old Maid; the player who is finally left with it has lost.
Evelyn Waugh,Perhaps host and guest is really the happiest relation for father and son.
Evelyn Waugh,"Don't hold your parents up to contempt. After all, you are their son, and it is just possible that you may take after them."
Evelyn Waugh,One forgets words as one forgets names. One's vocabulary needs constant fertilizing or it will die.
Evelyn Waugh,Manners are especially the need of the plain. The pretty can get away with anything.
Evelyn Waugh,"In the dying world I come from quotation is a national vice. It used to be the classics, now it's lyric verse."
Evelyn Waugh,Almost all crime is due to the repressed desire for aesthetic expression.
Evelyn Waugh,Other nations use 'force'; we Britons alone use 'Might'.
Evelyn Waugh,News is what a chap who doesn't care much about anything wants to read. And it's only news until he's read it. After that it's dead.
Evelyn Waugh,Punctuality is the virtue of the bored.
Evelyn Waugh,"Not everyone grows to be old, but everyone has been younger than he is now."
Evelyn Waugh,What a man enjoys about a woman's clothes are his fantasies of how she would look without them
Evelyn Waugh,Professional reviewers read so many bad books in the course of duty that they get an unhealthy craving for arresting phrases.
Evelyn Waugh,Only when one has lost all curiosity about the future has one reached the age to write an autobiography.
Evelyn Waugh,"When we argue for our limitations, we get to keep them."
Evelyn Waugh,I haven't been to sleep for over a year. That's why I go to bed early. One needs more rest if one doesn't sleep.
Evelyn Waugh,Only when one has lost all curiosity about the future has one reached the age to write an autobiography
Evelyn Waugh,"Your actions, and your action alone, determines your worth."
Evelyn Waugh,"We cherish our friends not for their ability to amuse us, but for ours to amuse them."
Steve Waugh,It's funny with Michael ... in his first book I was his mentor and in the second I had become his tormentor.
Steve Waugh,"One-day cricket being the more commercial aspect of the game, so I think you can rotate."
Steve Waugh,"They don't seem to have had the hunger normally associated with Australian cricket sides. From Australia's point of view, there have been a few injuries and too many statements in the papers leading up to the series."
Steve Waugh,They don't seem to have the hunger normally associated with Australian cricket sides.
Steve Waugh,"England have played excellent cricket and have met head on the challenges both on and off the field. They have called Australia's bluff during the series, and certainly dominated the last couple of Tests. You have got to look at how England have played. They have played very good cricket. They have put a lot of pressure on (Australia)."
Steve Waugh,In accepting I hope the award will help the focus on me to be about more than just cricket. If it is meant as a recognition in some way of the other work I've done in the community in Australia and in India then I'm grateful indeed.
Steve Waugh,"England have played excellent cricket and have met head on the challenges both on and off the field,"
Steve Waugh,"I've said before what a great privilege it is to represent your country, this award takes this privilege to a new and totally unbelievable level for me,"
Steve Waugh,"There may have been something behind that dinner, but I just took it as a casual conversation,"
Gerard Way,"One time, Bert and I were making out for so long it wasn't even funny..But then it was funny."
Gerard Way,So how was Christmas for you guys? Did you all get lots of nice black tee shirts?
Gerard Way,"Dumbass, that wan't one of the choices."
Gerard Way,I'd rather be a creature of the night than an old dude.
Gerard Way,So many people treat you like you're a kid so you might as well act like one and throw your television out of the hotel window.
Mikey Way,"Were really greedy about the electricity in our iPods. We hoard it. Were like, Yo, Im only on half a f**k battery and I have a plane ride!"
Mikey Way,"Weâ€™re really greedy about the electricity in our iPods. We hoard it. Weâ€™re like, â€˜Yo, Iâ€™m only on half a f**k battery and I have a plane ride!"
Mikey Way,"Yeah, I had a headache, really bad. I was in a gas station and there was a pot of coffee and I looked at it for about a minute and then my brother (motions at Gerard) got a coffee and he taunted me."
Mikey Way,I could eat my body weight in sushi.
Keenen Ivory Wayans,"You never really know until you put the movie in front of an audience. I am a big advocate of screenings, which are getting harder and harder to do nowadays."
Keenen Ivory Wayans,You just can't make any movie and it will be good now. This is a really a difficult time to be in films.
Keenen Ivory Wayans,You do what it takes. It was on me to deliver.
Keenen Ivory Wayans,You can kind of feel when things are going to work out.
Keenen Ivory Wayans,"We've seen so many films now, that you have to be on par with the best films that have preceded you. You just can't make any movie and it will be good."
Keenen Ivory Wayans,We felt like we had done as much as you can do with the slasher genre. We were trying to find the next group of scary movies that were ripe for parody.
Keenen Ivory Wayans,We do nods to Charlie's Angels and Mission Impossible because they are popular with our fan base.
Keenen Ivory Wayans,We cut some scenes completely because they proved to be just too gross. That was one instance where the joke was too disturbing.
Keenen Ivory Wayans,Usually what happens is that you screen all of it and then when the audience doesn't respond to it - you cut out whatever is holding the story down.
Keenen Ivory Wayans,This is really a difficult time to be in films.
Keenen Ivory Wayans,The worst thing that can happen is you shoot something six months before you release it because a whole lot can happen in six months.
Keenen Ivory Wayans,The pressures having grown up in this business can be really rough. And it is a testament to you that you have remained focused and NOT lost your mind.
Keenen Ivory Wayans,My brothers can be a little out of control sometimes and so somebody has to be able to keep them focused.
Keenen Ivory Wayans,Just making a good movie is hard to do.
Keenen Ivory Wayans,"It's really hard to take this stuff seriously. A lot of it is sexual, but it's not offered up that way. It's just body parts, gross kind of stuff."
Keenen Ivory Wayans,"It's rare that you cut out something that is really good. You screen all of it, and when the audience doesn't respond, you cut out whatever is holding the story down."
Keenen Ivory Wayans,In rare instances you have to give up what you thought was a great scene.
Keenen Ivory Wayans,"I'm not on all the time. I like to have fun and be funny, but I'm much more of a thinker."
Keenen Ivory Wayans,I'm just calm under fire. I'm not intimidating at all.
Keenen Ivory Wayans,"I throw it all in there, Kung Fu, blaxploitation, horror."
Keenen Ivory Wayans,I think a lot comes from having the experience of doing stand-up comedy. It allows you to figure out the psychology of an audience; what things are funny and not.
Keenen Ivory Wayans,I put the cameras on her and told her to be obnoxious as she could possibly could be. She was.
Keenen Ivory Wayans,I put heavy emphasis on the characters.
Keenen Ivory Wayans,I put a scare in everybody to make the date even as I kept shooting. But That's the good thing about coming from a low-budget world.
Keenen Ivory Wayans,I prefer the smaller budget versus the bigger budget because the mentality that goes along with big budget filmmaking doesn't really suit me; the mind-set that money is the answer.
Keenen Ivory Wayans,"I opened for Prince at the Houston Coliseum in front of 10,000 people. I said, Hi, and they booed. They didn't want to see me. It can be a tough time."
Keenen Ivory Wayans,"I like to have fun and be funny, but I'm much more of a thinker."
Keenen Ivory Wayans,"I have been a director who has starred, participated on both sides of the filmmaking process."
Keenen Ivory Wayans,"I go through a whole process with the actors first, building and creating characters, then I encourage them to sort of live in that character when they're in the screen."
Keenen Ivory Wayans,"I enjoy the character interplay. Sometimes the audience is not laughing, but smiling, and that is almost just as good because it keeps them ready to laugh."
Keenen Ivory Wayans,Everybody worked at a level they never worked before and will probably never work again. Our goal was not to disappoint the audience.
Keenen Ivory Wayans,Creativity is the answer. I always prefer the creative solution to an expensive solution.
Keenen Ivory Wayans,All I need is a camera and I'll make things happen.
Keenen Ivory Wayans,"There are two phases to a movie. First you shoot the movie, and then you make the movie. Generally, post-production is longer than filming."
Keenen Ivory Wayans,"I always prefer the big laugh. That is always the objective, especially with a film like Scary Movie 2."
John Wayne,I'm the stuff men are made of
John Wayne,"There were great numbers of people who needed new land, and the Indians were selfishly trying to keep it for themselves"
John Wayne,Tomorrow hopes we have learned something from yesterday.
John Wayne,I stick to simple themes. Love. Hate. No nuances. I stay away from psychoanalyst's couch scenes. Couches are good for one thing.
John Wayne,Which would cause the fire to burn back on itself where there's no fuel since its already been burned.
John Wayne,"I've had three wives, six children and six grandchildren and I still don't understand women"
John Wayne,"somewhat troubled by the absence of a consistent policy governing our willingness to permit the President to participate in these private, commercial tributes . . . ."
George Weah,I am looking forward to victory. We won the first round and I am confident we will win the second round.
George Weah,I think he will deliver me from my suffering.
George Weah,"You chose me because I am a peace ambassador. You have a case. While we are looking into the case we want you to remain calm. The streets of Monrovia do not belong to demonstrators. Do not go into the streets to riot,"
George Weah,I will go on my knees and ask the Liberian people to participate in bringing peace and stability to our country.
George Weah,"It is a special honor -- for me, for Liberia, for all of Africa,"
George Weah,"I can see in your eyes, I can see in your faces, I can see you cry. But what I want to say, there's no reason to cry. Do not, in the name of peace, go in the streets and riot."
George Weah,"They say I do not have the qualifications to be president, that I do not have education. Well I would never divide the Liberian people."
George Weah,"While we were preaching transparency and democracy, our election was fraudulent,"
George Weah,"The whole world is preaching democracy, so we have no doubt that this election will be free and fair."
George Weah,I think someone who takes the presidency must not take it to learn. (There is) a crisis of leadership and it needs someone who understands already the depth of human suffering and the difficulties we are confronted with. There's no time for learning.
George Weah,"You have to be courageous because we have not lost the election. We want you to have courage. We want you to know that everything we do is peace first and peace last,"
George Weah,My government will be open. Anyone found guilty of corruption will be dealt with in accordance with the law. If you are corrupt you will have to hang your boots.
George Weah,not about my popularity. People have been supporting me since my childhood. They are supporting me because they want a change not about my popularity.
George Weah,"No books, I'll vote for you!"
George Weah,"We are seeking the advice of the international community and all the people that are involved to see if everybody can arrest this situation. While we are preparing ourselves for the legal side, we are also asking our people to be very calm."
Dennis Weaver,"He just exploded out of the starting blocks. Very good reaction time, excellent concentration and lots of practice."
Dennis Weaver,"To get what you want, STOP doing what isn't working."
Dennis Weaver,"When we realize we can make a buck cleaning up the environment, it will be done!"
Dennis Weaver,We don't have to sacrifice a strong economy for a healthy environment.
Earl Weaver,"I don't think, in all the years I managed them, I ever spoke more than thirty words to Frank and Brooks Robinson."
Earl Weaver,He was a happy person and was loved and welcomed wherever he went.
Earl Weaver,"If you know how to cheat, start now."
Earl Weaver,Momentum? Momentum is the next day's starting pitcher.
Earl Weaver,I think the National League has better biorhythms in July.
Earl Weaver,"This ain't a football game, we do this every day."
Earl Weaver,"The key step for an infielder is the first one, to the left or right, but before the ball is hit."
Earl Weaver,It's what you learn after you know it all that counts.
Earl Weaver,"Don't worry, the fans don't start booing until July."
Earl Weaver,I think there should be bad blood between all clubs.
Earl Weaver,"Coaches are an integral part of any manager's team, especially if they are good pinochle players."
Earl Weaver,A manager should stay as far away as possible from his players. I don't know if I said ten words to Frank Robinson while he played for me.
Earl Weaver,"Nobody likes to hear it, because it's dull, but the reason you win or lose is darn near always the same - pitching."
Earl Weaver,"The job of arguing with the umpire belongs to the manager, because it won't hurt the team if he gets thrown out of the game."
Earl Weaver,I became an optimist when I discovered that I wasn't going to win any more games by being anything else.
Earl Weaver,The only thing that matters is what happens on the little hump out in the middle of the field.
Earl Weaver,"On my tombstone just write, 'The sorest loser that ever lived.'"
Earl Weaver,"The key to winning baseball games is pitching, fundamentals, and three run homers."
John Weaver,It would be malpractice not to prepare for a potential presidential candidacy. We need to talk to the grassroots and the people who can fund a 50-state campaign.
John Weaver,Human embryos are not potential human beings. Human embryos are human beings with potential.
John Weaver,"It is not an end in itself; rather the beginning of the rebalancing of our portfolio and the building of a less leveraged company that can grow and prosper over the long haul,"
Richard Weaver,The assertion of purpose in a world we felt to be purposeless would be a form of sentimentality.
Richard Weaver,The Southerner tends to look upon nature as something which is given and something which is finally inscrutable. This is equivalent to saying that he looks upon it as the creation of a Creator.
Richard Weaver,"Where simple massness exists, everyone is in everyone else's way, and a certain perilious liberty has been traded for stultification."
Richard Weaver,"People who give up their own land too readily need careful weighing, exactly as do those who are so with their convictions. Even Solomon said that the eyes of a fool are in the ends of the earth. One gives up the part for the whole only to discover that without parts there is no whole."
Richard Weaver,"Man is a mixture of good and evil, and he can never be perfected in this life. The notion of his natural goodness is a delusive theory which will blow up any social order that is predicated upon it."
Richard Weaver,Equality is a disorganizing concept in so far as human relations mean order.
Richard Weaver,"In the last analysis, provincialism is your belief in yourself, in your neighborhood, in your reality. It is patriotism without belligerence. Convincing cases have been made to show that all great art is provincial in the sense of reflecting a place, a time, and a Zeitgeist."
Gary Webb,We commonly see problems in adults that had been present since childhood but which take a toll on the heart over time.
Gary Webb,"After spending three years of my life looking into this, I am more convinced than ever that the U.S. government's responsibility for the drug problems in South Central Los Angeles and other inner cities is greater than I ever wrote in the newspaper."
Gary Webb,You can't believe the government - on anything. And you especially can't believe them when they're talking about important stuff.
James Webb,"It's an excellent naming opportunity for potential benefactors,"
James Webb,Surely the President realizes that the moment a man steps foot on the moon will be a definitive one in the history of the world.
James Webb,These seminar leaders never talk about how much of your personal time it takes. They don't talk about the sweat equity.
Mark Webb,"While I am disappointed by the verdict, my team and I feel strongly that we brought an important safety issue to light with this case."
Mark Webb,They are the most qualified company.
Mark Webb,"It lets me know how brave all of our Patriots were, and what they gave up. A lot of them, their lives."
Mary Webb,"On the highest point of the bare opposite ridge, now curtained in driving storm-cloud, towered in gigantic aloofness a mass of quartzite blackened and hardened by uncountable agesFlat, white stones lay about like tombstones with no name, no date, no word of hope, fit for the nameless, dateless dead, beasts and men, who had gone into the silence of annihilation."
Mary Webb,"To many women marriage is only this. It is merely a physical change impinging on their ordinary nature, leaving their mentality untouched, their self-possession intact. They are not burnt by even the red fire of physical passion --far less by the white fi"
Mary Webb,"We've had many other instances in history where (governments) had to re-jig expenditures to make sure that they stayed on course. That may be the scenario they're facing this spring,"
Mary Webb,The divine egoism hat is genius.
Mary Webb,The divine egoism that is genius.
Mary Webb,"If you stop to be kind, you must swerve often from your path."
Mary Webb,"The past is only the present become invisible and mute; and because it is invisible and mute, its memorized glances and its murmurs are infinitely precious. We are tomorrow's past."
Mary Webb,"Nature's music is never over; her silences are pauses, not conclusions."
Mary Webb,Saddle your dreams before you ride em.
Mike Webb,"I really believe that. The guys who aren't even playing have amazing talent. Joe Ford, (junior) Ben Pemberton, those guys can play ball, and all it takes is the adjustment to Division I basketball."
Mike Webb,"It's like playing golf, I guess. I think she's kind of had a case of the yips. Nobody's really been talking about it, but we worked with her in practice and noticed her elbow out a little too far. She was just in a slump, but she came out of it today."
Mike Webb,"We wanted to run if we could on rebounds. But we knew we had an advantage with our three guards, all three of them can shoot free throws really well."
Chris Webber,"I'm definitely looking forward to getting back out on that floor and shooting and running back in the arena, getting used to Wachovia again,"
Chris Webber,Y?all are gonna dog me the rest of my life. I just want to win.
Chris Webber,"Four of those jumpers, I hit him on the head on purpose. He was just hot."
Chris Webber,"It's been tough every night, but we're getting there."
Chris Webber,"We're getting there. It's been tough every night, but we're getting there. We've got a lot of [young] guys getting on-the-job experience, so I give them credit."
Chris Webber,"We have to be consistent every night, every night, every night. We can't be too excited. We have to stay focused."
Chris Webber,One thing good about the playoffs. You can erase all the regular-season mistakes if you go in and do something unexpected.
Chris Webber,"To me, Sam is one of the best game-changing players I've every played with. When he has his mind and heart in the game, he really gives us a lot of confidence. When he's like that he makes up for a lot of things."
Chris Webber,"Kevin Ollie, if I ever own a team, he?s gonna be the coach. Kevin Ollie is the man. ..As a team, he makes us go. Everything he does in practice, the way he conducts himself, to the way he plays in the game -- it?s not all talent, it?s effort."
Chris Webber,There is a method to their madness. They want those shots and they will live and die by those shots. It's not that it just happened haphazardly; they really want it that way.
Chris Webber,"I'm definitely glad tonight is over. I love visiting here, but as far as playing, there's so much put on it. You just want to bow down so you can keep the memories that you have. The memories I have of this place are wonderful."
Chris Webber,"I believe there is a reason and purpose for everything in life and if this situation allowed me the privilege to have my life intersect with the lives of the children I worked with these past two summers, than it was worth every moment. These kids face challenges and hardships that most of us cannot imagine. I've always tried to give back to the community, especially Detroit because of all it has done for me...I thank the Court for its fairness and guidance during the past few years and to my family, friends and fans for their support."
Chris Webber,"I believe there is a reason and purpose for everything in life and if this situation allowed me the privilege to have my life intersect with the lives of the children I worked with these past two summers, than it was worth every moment"
Chris Webber,"If he doesn't get hurt, he was an All-Star candidate. To me, Gerald Wallace definitely should be the Most Improved Player."
Chris Webber,"This hurts, man. Ten out of 12. How many times have I said the word 'hurt' in an interview after a game?"
Chris Webber,"I met people from every ethnicity imaginable, and I saw how they took pride in their history. It wasn't racial pride. They just held their traditions close."
Chris Webber,I don't think we've ever gone 19 straight field goals missed between 4:41 in the third and (1:05) in the fourth. Does the word 'aberration' (apply)? I can't see that happening again. It's sad that it happened tonight.
Chris Webber,"We just can't get over that .500 hump. If we get up two, three, four games over .500, I really believe it'll snowball."
Chris Webber,We got some more rebounds and that's what we wanted to do. Sam and I work well together. It's fun being out there with athletic players.
Chris Webber,Does that look like fun to you? There's a method to their madness.
Chris Webber,We did not want this to be sports bar. We wanted this to be a very family friendly oriented restaurant with themes.
Chris Webber,"I know we're going to be looked at as a failure, and I don't like starting anything and not finishing it."
Chris Webber,I definitely could not envision this failure. We failed to make the playoffs and that's not a good thing. It's nothing I expected at all. I thought we were capable of winning 50 games and our division. It was nowhere near that.
Chris Webber,"When you're missing 30 points, your defense better be a lot better."
Chris Webber,"I have to tell you that first and foremost, defense is the problem."
Chris Webber,"I definitely need the ball in my hands to shoot it, or to make decisions or to pass,"
Chris Webber,"I love Sacramento. This is a place I still enjoy, I still love the community here, this is a family oriented town, and I still get love from Sacramento. I didn't see any reason why I shouldn't have a restaurant here. This was the only place where I wanted to start this franchise."
Chris Webber,"They want those shots, they'll live an die by those shots, just like Kentucky in college. I played on a team like that before [in Sacramento], and it's very tough to stop a team like that."
Chris Webber,"Coach can drill us and drill us, but it's a state of mind, ... We have to gang-rebound."
Chris Webber,"I definitely won't say coach O'Brien was the reason why, ... That would make him a scapegoat like I was last year."
Chris Webber,"I am blessed that I am feeling really good. Even when my body doesn't feel great, I feel like I know myself enough -- I've played with this injury enough -- to be able to navigate in certain games. I do feel like I'm getting stronger. It's the first time definitely in the last two years, so that feels good."
Chris Webber,"I'm going to get a doctor's note. For me, it keeps down the swelling during the game. Believe me, tights are not something that I choose to wear because of fashion."
Chris Webber,We still haven't turned it around yet. We're still at .500. We're going to turn it around. I believe that. I believe in us.
Chris Webber,I've had hard coaches all my life.
Chris Webber,"I've been in the league 12 years. To sit on the bench and complain about the way things were, that doesn't get anything done. I don't know. I'm playing for a championship and trying to make the playoffs. My effort has never changed."
Chris Webber,I'm not trying to win individual awards.
Chris Webber,I'm a professional; I feel I'm one of the best in the game.
Chris Webber,I just want to fit in and win games for my team.
Bruce Weber,"If we get dropped or moved away, we have nobody to blame but ourselves."
Bruce Weber,"I'm happy. You expect your guys to improve, keep getting better. We work hard on fundamentals, we work hard on the shooting, conditioning, weights, and now we're starting to see that with some of the other players."
Bruce Weber,Dee got more involved -- he made some shots. Sometimes teams are locking in on him and trying to shut down [his] scoring.
Bruce Weber,"I challenged them. I was just trying to make them appreciate (Brown and Augustine). I told them, 'You don't realize who you're playing with. They will win the most games in history of Illinois basketball. You better appreciate them and for their sake play at a high level.' I think they responded pretty well."
Bruce Weber,"You saw it, you write it. I don't have to get in trouble. You know what happened."
Bruce Weber,"Obviously, we are biased. We have great fan support there."
Bruce Weber,The valuations in the exchange space are getting high.
Bruce Weber,"He hasn't had a breakout game since that Memphis game two years ago. As a high school kid, that's what he was known for. It's good to see him do that."
Bruce Weber,"It was great to see Rich make some shots. As a high school kid, that's what he was known for. He's been so consistent at taking care of the ball and guarding. It was good to see a feel-good game for him."
Bruce Weber,"Hey, if that gets them fired up - I'm running out of stuff. There are no more stools because I broke them all. No more cell phones, either. I break them, too. I'm so strong I can just squish them."
Bruce Weber,The big three with the shot clock running down . . . that was the back breaker of the game.
Bruce Weber,I said 'Get it done or I'm getting him out under 11. I don't want to take a risk of an injury or whatever.
Bruce Weber,"I'm disappointed that the streak is over, but I'm more disappointed in the race. We gained one at Wisconsin and lost one here."
Bruce Weber,You're disappointed that the streak is over. But I'm more disappointed in the [Big Ten] race.
Bruce Weber,"He's a quality person, someone you respect as a person."
Bruce Weber,We (recruited him) a little bit. I've known him since fifth or sixth grade and he's a quality player and quality kid. It just wasn't the right situation. And at some point he felt he needed to get away. He went to a prep school (near Boston) and it's worked out great for him now at Washington.
Bruce Weber,"I told them after today's game, we're making progress. Now, put it all together on the road against a good team. If you're going to compete and get a high (NCAA tournament) seed, you have to win some road games."
Bruce Weber,"The first thing is scoring on the road, when the other team gets momentum. The second thing is the progress of the bench, especially on the road. If we can get some progress with those two things, we can be a pretty good team."
Bruce Weber,He's starting to figure out that he can score. He's made some progress to know where he can get and how deep he can get. It's made him more successful.
